time,ax,ay,az
0.37374019622802734,0.0,0.07,-0.17,0.18
0.4042091369628906,-0.01,0.09,-0.21,0.22
0.40609025955200195,0.0,0.13,-0.16,0.2
0.40746402740478516,-0.01,0.15,0.02,0.15
0.4136080741882324,-0.02,0.14,-0.13,0.19
0.4235231876373291,-0.04,0.11,-0.07,0.13
0.4339442253112793,-0.04,0.03,0.16,0.16
0.4439570903778076,-0.05,-0.07,0.0,0.08
0.45412611961364746,-0.07,-0.15,0.0,0.16
0.46413230895996094,-0.07,-0.22,0.0,0.23
0.4742240905761719,-0.07,-0.22,0.09,0.24
0.504378080368042,-0.06,-0.18,0.28,0.33
0.5062601566314697,-0.03,-0.1,0.12,0.15
0.5077452659606934,-0.01,-0.03,-0.06,0.06
0.5141310691833496,0.0,0.05,-0.12,0.13
0.5239911079406738,0.01,0.09,-0.05,0.1
0.5342082977294922,0.01,0.12,-0.03,0.12
0.5443871021270752,0.02,0.11,-0.15,0.18
0.5547101497650146,-0.01,0.09,-0.07,0.11
0.564547061920166,0.0,0.06,-0.05,0.07
0.5744881629943848,0.0,0.03,-0.05,0.05
0.6057441234588623,0.0,0.01,0.11,0.11
0.6075530052185059,0.02,-0.01,-0.03,0.03
0.6090130805969238,0.03,-0.02,-0.09,0.09
0.61440110206604,0.02,-0.04,0.01,0.04
0.624326229095459,0.02,-0.04,-0.04,0.06
0.6351180076599121,0.01,-0.05,0.15,0.15
0.6448230743408203,0.01,-0.04,0.12,0.12
0.6548941135406494,0.02,-0.04,0.0,0.04
0.6649770736694336,0.01,-0.03,0.09,0.09
0.6750602722167969,0.0,-0.03,-0.13,0.13
0.7084150314331055,-0.02,-0.03,0.08,0.08
0.7100651264190674,-0.04,-0.01,0.17,0.17
0.7113852500915527,-0.02,0.03,-0.07,0.07
0.7150382995605469,-0.01,0.07,0.05,0.08
0.72464919090271,0.04,0.1,-0.15,0.18
0.7349071502685547,0.03,0.1,-0.08,0.13
0.7448539733886719,0.01,0.07,-0.05,0.08
0.7557482719421387,-0.01,0.02,-0.1,0.1
0.7652130126953125,-0.06,-0.02,0.12,0.13
0.7752442359924316,-0.07,-0.07,0.05,0.11
0.8053560256958008,-0.07,-0.11,0.06,0.14
0.8070650100708008,-0.06,-0.11,0.1,0.16
0.8083930015563965,-0.03,-0.09,-0.01,0.09
0.8152222633361816,-0.01,-0.04,-0.01,0.04
0.8249812126159668,-0.01,0.0,-0.08,0.08
0.835442066192627,-0.01,0.03,-0.06,0.06
0.8455600738525391,-0.01,0.06,0.07,0.09
0.8556981086730957,0.02,0.06,-0.01,0.06
0.8657331466674805,0.02,0.05,-0.02,0.05
0.8758940696716309,0.05,0.03,-0.05,0.07
0.907069206237793,0.05,0.01,-0.07,0.08
0.9088430404663086,0.03,0.0,0.03,0.04
0.9101591110229492,0.02,0.0,0.11,0.11
0.9157590866088867,0.0,0.01,0.06,0.06
0.9252862930297852,-0.01,0.01,0.0,0.01
0.9361281394958496,-0.02,0.0,0.06,0.06
0.9458842277526855,0.0,-0.01,-0.04,0.04
0.9561231136322021,0.0,-0.02,-0.04,0.04
0.9661860466003418,-0.01,-0.03,0.02,0.03
0.9758620262145996,-0.01,-0.04,-0.08,0.09
1.0089991092681885,-0.04,-0.06,0.06,0.09
1.0106439590454102,-0.04,-0.05,0.05,0.08
1.0118350982666016,-0.02,-0.03,-0.05,0.06
1.0159540176391602,-0.28,0.0,-0.24,0.36
1.0256609916687012,-0.61,0.01,-0.25,0.65
1.0361261367797852,-0.1,0.08,0.59,0.6
1.046255111694336,0.64,0.05,-0.68,0.93
1.0562100410461426,0.1,0.08,0.07,0.14
1.0663180351257324,-0.3,0.06,0.73,0.79
1.0763802528381348,-0.14,0.05,-0.47,0.49
1.1077821254730225,-0.04,0.01,-0.24,0.24
1.1097970008850098,0.1,-0.03,0.34,0.35
1.111100196838379,0.23,-0.06,-0.09,0.25
1.1165533065795898,0.06,-0.07,0.02,0.09
1.126047134399414,-0.16,-0.08,0.15,0.23
1.1361970901489258,-0.15,-0.03,0.08,0.17
1.1466412544250488,-0.02,0.0,0.01,0.02
1.1570100784301758,0.03,0.01,0.03,0.04
1.1668710708618164,0.05,0.02,0.11,0.12
1.1766111850738525,0.12,0.02,-0.09,0.15
1.2067761421203613,0.05,-0.01,-0.14,0.14
1.2085411548614502,-0.03,-0.02,0.02,0.04
1.2098422050476074,-0.01,-0.03,0.27,0.27
1.2167870998382568,0.09,-0.03,-0.01,0.09
1.2265090942382812,0.09,-0.01,-0.08,0.12
1.2373061180114746,0.0,-0.01,0.1,0.1
1.246969223022461,-0.01,0.03,-0.17,0.17
1.2569761276245117,-0.03,0.04,-0.12,0.13
1.2671031951904297,-0.08,0.04,-0.03,0.09
1.2771210670471191,-0.06,0.04,-0.01,0.07
1.3073372840881348,-0.01,0.01,-0.03,0.03
1.3092312812805176,0.0,-0.03,0.0,0.03
1.3104052543640137,-0.05,-0.05,-0.02,0.07
1.317169189453125,-0.09,-0.06,-0.02,0.1
1.3267440795898438,-0.1,-0.05,0.01,0.11
1.3371529579162598,-0.07,-0.04,-0.08,0.11
1.347325086593628,-0.09,-0.02,0.02,0.09
1.3575992584228516,-0.07,0.02,-0.05,0.08
1.3675990104675293,0.01,0.04,0.02,0.04
1.3774590492248535,0.08,0.04,-0.13,0.15
1.407742977142334,0.09,0.06,-0.12,0.16
1.4096391201019287,0.04,0.04,0.02,0.06
1.4109611511230469,0.03,0.02,-0.13,0.13
1.4175209999084473,0.04,-0.01,0.04,0.05
1.427232265472412,0.05,-0.04,0.01,0.06
1.4378530979156494,0.02,-0.06,-0.04,0.07
1.4478471279144287,-0.02,-0.08,0.19,0.2
1.457759141921997,0.02,-0.06,0.21,0.21
1.467926025390625,0.09,-0.04,0.0,0.09
1.4780521392822266,0.07,-0.01,-0.05,0.08
1.5080842971801758,-0.02,0.0,0.19,0.19
1.5099821090698242,0.0,0.01,0.15,0.15
1.5112841129302979,0.08,-0.01,0.0,0.08
1.5179963111877441,0.08,0.01,-0.11,0.13
1.527637004852295,0.02,-0.02,-0.02,0.03
1.5378179550170898,-0.01,-0.05,0.05,0.07
1.548166275024414,0.0,-0.04,0.0,0.04
1.558272123336792,0.06,-0.03,0.06,0.09
1.5682191848754883,0.11,0.0,0.07,0.13
1.5783600807189941,0.1,0.04,-0.24,0.26
1.6096560955047607,0.01,0.04,-0.21,0.21
1.6119880676269531,-0.1,0.04,0.05,0.11
1.613206148147583,-0.09,0.01,0.21,0.22
1.6182632446289062,0.06,-0.02,0.07,0.09
1.628007173538208,0.16,-0.02,-0.06,0.17
1.638707160949707,0.09,-0.03,0.03,0.09
1.6483831405639648,-0.02,-0.05,0.11,0.12
1.6584961414337158,-0.06,-0.05,0.01,0.07
1.6687211990356445,-0.02,-0.02,-0.14,0.14
1.6795639991760254,0.01,-0.02,0.04,0.04
1.7136731147766113,0.04,0.01,0.0,0.04
1.7154130935668945,0.08,0.02,-0.12,0.14
1.7168302536010742,0.07,0.03,0.13,0.15
1.718703269958496,0.09,0.03,-0.1,0.13
1.7284870147705078,0.04,0.01,-0.19,0.19
1.738595962524414,-0.02,-0.03,0.0,0.03
1.7486121654510498,0.0,-0.04,0.04,0.05
1.759127140045166,0.06,-0.05,-0.12,0.14
1.7690320014953613,0.06,-0.03,0.06,0.09
1.7791690826416016,0.06,-0.03,0.24,0.24
1.8093352317810059,0.1,0.01,0.05,0.11
1.8111281394958496,0.12,0.03,-0.18,0.21
1.812434196472168,0.1,0.01,-0.05,0.11
1.8189201354980469,0.06,-0.01,0.02,0.06
1.8288650512695312,0.06,-0.04,0.04,0.08
1.8390181064605713,0.07,-0.06,0.01,0.09
1.8493022918701172,0.04,-0.07,0.28,0.29
1.859187126159668,0.07,-0.07,0.1,0.14
1.869375228881836,0.08,-0.02,-0.1,0.12
1.8796241283416748,0.04,-0.02,0.11,0.11
1.9095993041992188,0.04,0.0,0.07,0.08
1.911238193511963,0.04,0.02,-0.16,0.16
1.9124071598052979,0.04,0.02,-0.1,0.1
1.9194581508636475,0.06,-0.01,0.16,0.17
1.929265022277832,0.13,0.0,0.02,0.13
1.9391932487487793,0.15,0.0,-0.11,0.18
1.9496111869812012,0.13,-0.01,0.03,0.13
1.9597091674804688,0.1,-0.02,-0.21,0.23
1.9696869850158691,0.01,-0.04,-0.24,0.24
1.9797329902648926,0.0,-0.05,-0.06,0.07
2.009972095489502,0.11,-0.05,0.3,0.32
2.012179136276245,0.29,-0.01,0.23,0.37
2.013517141342163,0.4,0.03,-0.08,0.4
2.0198001861572266,0.57,0.04,0.79,0.97
2.0296411514282227,2.21,-0.03,-1.34,2.58
2.040149211883545,16.78,-1.78,3.27,17.18
2.049927234649658,-1.34,-0.67,13.66,13.74
2.059932231903076,-3.44,-0.21,12.57,13.03
2.070127010345459,5.81,-1.61,-9.63,11.36
2.080893039703369,6.72,-3.23,-18.96,20.37
2.111905097961426,5.58,-4.11,-22.15,23.2
2.1146740913391113,3.21,3.18,-12.42,13.21
2.116790294647217,-11.02,5.35,8.44,14.87
2.120364189147949,0.77,-0.59,-19.99,20.01
2.1301932334899902,-3.23,4.91,7.08,9.2
2.1405882835388184,-9.73,2.42,18.12,20.7
2.150480270385742,-1.09,2.55,-11.8,12.12
2.1603879928588867,2.3,-3.2,-17.06,17.5
2.1706042289733887,3.53,-2.95,-14.49,15.2
2.1811420917510986,5.02,1.58,-8.76,10.21
2.21287202835083,-0.92,1.14,4.1,4.35
2.2149691581726074,-10.29,-3.38,6.13,12.44
2.216374158859253,-5.54,-0.83,-9.72,11.21
2.2202272415161133,-2.7,0.06,12.12,12.41
2.230340003967285,25.94,-3.32,-5.58,26.74
2.2407891750335693,5.09,-0.54,18.03,18.74
2.2508130073547363,-2.56,0.8,-10.1,10.45
2.2606382369995117,3.7,-2.12,-12.85,13.53
2.2708539962768555,3.18,-1.48,-5.37,6.41
2.2812132835388184,-2.07,-1.26,10.78,11.04
2.3103251457214355,1.24,0.47,-2.71,3.01
2.312185287475586,-6.88,-0.9,-3.26,7.66
2.3135852813720703,3.62,6.75,-0.88,7.7
2.3206939697265625,5.08,-1.46,-6.53,8.4
2.3307201862335205,-0.24,-1.08,-6.45,6.54
2.3412110805511475,-0.55,1.13,-3.46,3.68
2.351292133331299,-2.29,2.28,2.4,4.02
2.361189126968384,0.04,-0.58,-1.85,1.93
2.3712501525878906,-1.62,1.32,-0.94,2.29
2.3818211555480957,-2.54,2.42,-1.77,3.92
2.4120593070983887,-5.55,-0.78,3.16,6.43
2.4139652252197266,-5.42,-1.2,-2.58,6.12
2.415353298187256,-3.7,-1.62,2.47,4.73
2.42092227935791,10.2,0.06,-9.29,13.79
2.4311232566833496,13.83,1.46,-8.7,16.4
2.4412550926208496,-4.85,-0.55,7.84,9.23
2.451693058013916,-3.68,-0.41,12.13,12.68
2.461393117904663,-1.89,-0.37,8.72,8.93
2.471536159515381,13.76,-2.6,-14.03,19.82
2.4819412231445312,0.43,-0.01,8.91,8.92
2.511005163192749,-1.71,1.19,-4.67,5.11
2.512814998626709,2.73,-1.33,-8.66,9.17
2.5141892433166504,2.75,-0.37,-7.36,7.86
2.5214972496032715,-2.3,0.7,7.51,7.88
2.5313661098480225,-3.85,-1.45,-1.59,4.41
2.5417542457580566,-5.76,0.78,-1.27,5.94
2.5521302223205566,-4.15,0.87,-0.42,4.26
2.562045097351074,-3.34,-0.15,1.25,3.56
2.571895122528076,-0.82,-0.63,-6.58,6.66
2.5826611518859863,0.67,-1.13,-5.03,5.19
2.613067150115967,-0.08,0.1,-4.46,4.46
2.614901065826416,-2.08,0.88,6.9,7.26
2.6162919998168945,-0.31,2.51,14.89,15.1
2.6216840744018555,12.57,1.43,-15.97,20.37
2.6317620277404785,1.54,-0.45,-8.24,8.39
2.6423192024230957,0.82,0.41,0.03,0.91
2.6526691913604736,0.39,-0.31,12.11,12.12
2.662285089492798,-1.75,0.79,5.19,5.53
2.672286033630371,0.58,0.38,-11.85,11.87
2.6831891536712646,1.56,0.25,-10.78,10.89
2.7132821083068848,-0.22,1.04,-6.63,6.71
2.7151811122894287,-4.53,-2.16,15.15,15.95
2.7165911197662354,-8.14,-0.98,12.57,15.0
2.722217082977295,-0.57,-0.13,-0.97,1.13
2.7321410179138184,3.59,-1.55,-10.77,11.45
2.742152214050293,11.59,-0.28,1.51,11.69
2.7527990341186523,-1.88,2.2,1.17,3.12
2.7633919715881348,-0.14,-2.52,-9.27,9.6
2.772719144821167,-1.05,-0.95,2.09,2.52
2.7829232215881348,-5.09,0.36,9.23,10.54
2.8114962577819824,-2.29,-0.97,-1.72,3.02
2.8133621215820312,-1.31,0.26,-0.45,1.4
2.8147549629211426,-3.77,-0.07,5.08,6.32
2.822355270385742,-3.37,-0.71,5.74,6.69
2.8324241638183594,3.45,-0.35,-6.04,6.96
2.84246826171875,6.57,1.31,-12.92,14.55
2.853060245513916,-0.89,0.54,-5.71,5.8
2.863096237182617,-0.65,0.33,6.27,6.31
2.8730051517486572,-0.97,0.91,13.26,13.32
2.8833141326904297,1.82,0.23,-2.52,3.11
2.911917209625244,1.51,0.36,-9.37,9.49
2.9137821197509766,-0.57,0.6,-7.79,7.83
2.915153980255127,-0.7,-0.18,-4.32,4.38
2.9227609634399414,-2.51,-0.59,8.0,8.4
2.9329330921173096,-4.28,0.11,13.02,13.7
2.9428651332855225,-0.67,0.23,-0.14,0.72
2.9535071849823,8.83,-1.28,-11.91,14.88
2.9634461402893066,0.6,1.04,-2.69,2.94
2.9732961654663086,-2.98,-1.1,6.51,7.24
2.983664035797119,-2.34,-0.45,6.47,6.89
3.0140321254730225,-1.18,0.11,-2.09,2.4
3.0158751010894775,-0.33,0.15,-6.42,6.43
3.017273187637329,0.09,-0.18,-0.17,0.26
3.0231101512908936,0.38,-0.4,5.88,5.9
3.033297061920166,1.19,0.36,-2.73,2.99
3.0435891151428223,1.5,0.25,-1.88,2.41
3.0537452697753906,1.13,0.03,1.93,2.23
3.063934087753296,0.06,0.08,-0.82,0.82
3.073604106903076,-0.75,-0.07,-0.02,0.75
3.084428310394287,-0.94,-0.06,-1.22,1.54
3.1158201694488525,-0.85,-0.01,-2.99,3.1
3.117685079574585,-1.48,-0.06,3.2,3.52
3.1190621852874756,-1.09,0.15,5.92,6.02
3.1234922409057617,2.78,-0.03,-3.21,4.24
3.133635997772217,2.74,0.33,-5.68,6.31
3.143585205078125,-0.06,0.18,0.85,0.87
3.1541919708251953,-1.17,-0.28,5.07,5.21
3.164669990539551,-0.71,-0.01,-0.2,0.73
3.1740081310272217,-0.44,0.13,-3.75,3.77
3.18438720703125,-0.66,-0.06,-1.53,1.66
3.2131881713867188,-1.01,-0.25,5.5,5.59
3.2150611877441406,0.89,-0.11,0.04,0.89
3.2164812088012695,1.92,0.18,-3.77,4.23
3.2239880561828613,0.94,0.02,0.89,1.29
3.2340712547302246,-0.05,-0.19,1.65,1.66
3.24436616897583,-0.37,0.0,-0.96,1.02
3.2546162605285645,-0.74,-0.05,-0.21,0.77
3.264808177947998,-0.82,0.0,-1.72,1.9
3.274506092071533,-0.88,-0.07,0.04,0.88
3.285367965698242,-0.57,-0.07,3.92,3.96
3.3169190883636475,1.47,-0.04,-1.52,2.11
3.3187670707702637,1.59,0.2,-2.9,3.31
3.3201842308044434,0.36,0.0,1.32,1.36
3.3245491981506348,-0.39,-0.06,1.79,1.83
3.3344640731811523,-0.44,0.06,-0.87,0.97
3.3442251682281494,-0.68,0.04,-0.89,1.12
3.3550620079040527,-0.76,0.03,-0.98,1.24
3.36519718170166,-0.69,0.03,2.53,2.62
3.3748340606689453,0.82,-0.04,0.35,0.89
3.3852591514587402,1.62,0.14,-2.31,2.82
3.4141249656677246,0.83,0.04,0.38,0.91
3.416041135787964,0.08,-0.13,1.4,1.4
3.417386054992676,-0.18,-0.03,-0.68,0.7
3.424697160720825,-0.57,-0.07,-0.36,0.67
3.4348859786987305,-0.83,-0.05,-0.79,1.14
3.445366144180298,-0.78,-0.05,0.36,0.86
3.455414295196533,-0.01,-0.1,1.76,1.76
3.465320110321045,1.22,0.02,-1.34,1.81
3.475111961364746,0.99,0.09,-0.75,1.24
3.485690116882324,0.25,-0.07,1.42,1.44
3.5143771171569824,-0.09,-0.02,0.18,0.2
3.516193151473999,-0.36,0.02,-0.87,0.94
3.517604112625122,-0.78,-0.01,-0.05,0.78
3.525203227996826,-0.78,0.01,-0.27,0.82
3.5352282524108887,-0.3,0.05,1.19,1.22
3.544910192489624,0.89,0.05,-0.23,0.92
3.5555810928344727,1.14,0.15,-1.11,1.59
3.5657100677490234,0.53,0.03,0.65,0.83
3.575308084487915,0.12,-0.03,0.63,0.64
3.5858592987060547,-0.14,0.02,-0.8,0.81
3.6167311668395996,-0.6,-0.06,-0.26,0.65
3.6186211109161377,-0.81,-0.08,-0.24,0.84
3.6200311183929443,-0.51,-0.05,0.46,0.68
3.625406265258789,0.42,-0.07,0.37,0.56
3.635538101196289,1.0,0.02,-0.7,1.22
3.6456851959228516,0.68,-0.01,0.36,0.76
3.6559741497039795,0.3,-0.05,0.7,0.76
3.666076183319092,0.03,0.0,-0.54,0.54
3.675884246826172,-0.42,-0.03,-0.32,0.52
3.686336040496826,-0.78,-0.05,0.27,0.82
3.7168211936950684,-0.58,0.0,0.18,0.6
3.718701124191284,0.16,0.02,0.35,0.38
3.720095157623291,0.84,0.07,-0.44,0.95
3.7260689735412598,0.81,0.09,-0.19,0.83
3.735903263092041,0.44,0.04,0.55,0.7
3.7462782859802246,0.13,0.04,-0.25,0.28
3.756298065185547,-0.31,0.01,-0.45,0.54
3.7664921283721924,-0.72,-0.04,-0.17,0.74
3.7763562202453613,-0.74,-0.05,-0.12,0.75
3.786532163619995,-0.25,-0.05,0.42,0.49
3.818942070007324,0.51,-0.02,-0.15,0.53
3.8207693099975586,0.73,-0.01,-0.27,0.77
3.8221561908721924,0.48,-0.03,0.48,0.67
3.8262081146240234,0.22,-0.03,0.15,0.26
3.8363232612609863,-0.14,0.0,-0.27,0.3
3.8465120792388916,-0.55,-0.02,-0.05,0.55
3.856527090072632,-0.68,-0.01,-0.11,0.68
3.866816997528076,-0.35,0.01,0.16,0.38
3.8765721321105957,0.33,0.02,0.27,0.42
3.8869800567626953,0.75,0.05,-0.18,0.77
3.916074275970459,0.67,0.02,0.18,0.69
3.91795015335083,0.42,0.0,0.19,0.46
3.9193241596221924,0.08,0.01,-0.38,0.38
3.926629066467285,-0.36,-0.02,-0.18,0.4
3.9367079734802246,-0.61,-0.04,0.02,0.61
3.946742057800293,-0.45,0.0,-0.02,0.45
3.9570441246032715,0.1,0.01,0.17,0.19
3.9673643112182617,0.61,0.03,-0.17,0.63
3.9769539833068848,0.68,0.02,0.04,0.68
3.9872491359710693,0.47,-0.01,0.34,0.58
4.019414186477661,0.14,-0.03,-0.04,0.14
4.0212812423706055,-0.22,-0.05,-0.24,0.32
4.0225982666015625,-0.63,-0.08,0.03,0.63
4.025599956512451,-0.56,-0.04,0.09,0.56
4.035621166229248,-0.08,-0.01,0.15,0.17
4.045802116394043,0.43,0.04,-0.05,0.43
4.055970191955566,0.61,0.07,-0.07,0.61
4.066193103790283,0.5,0.07,0.11,0.51
4.076196193695068,0.2,0.05,-0.12,0.23
4.08636212348938,-0.2,0.02,-0.26,0.32
4.115865230560303,-0.51,-0.03,-0.07,0.51
4.117707252502441,-0.58,-0.04,-0.12,0.59
4.119080066680908,-0.23,-0.04,0.06,0.24
4.125981092453003,0.3,-0.04,0.05,0.3
4.136001110076904,0.6,0.01,-0.12,0.61
4.146106243133545,0.56,-0.01,0.22,0.6
4.156457185745239,0.32,0.0,0.12,0.34
4.166540145874023,-0.05,-0.01,-0.09,0.1
4.176396131515503,-0.38,-0.03,0.01,0.38
4.1866559982299805,-0.52,-0.05,-0.02,0.52
4.219354152679443,-0.31,-0.03,0.16,0.35
4.221182107925415,0.17,-0.03,0.14,0.22
4.222486972808838,0.55,-0.01,-0.16,0.57
4.226305961608887,0.61,0.01,0.09,0.61
4.236435174942017,0.44,0.02,0.12,0.45
4.246618270874023,0.11,0.04,-0.18,0.21
4.256802082061768,-0.26,0.03,-0.18,0.31
4.266934156417847,-0.49,0.01,-0.11,0.5
4.276702165603638,-0.42,-0.01,-0.08,0.42
4.287038087844849,-0.03,-0.02,0.17,0.17
4.323716163635254,0.35,-0.01,-0.07,0.35
4.325588226318359,0.52,-0.02,-0.05,0.52
4.32692813873291,0.4,-0.03,0.27,0.48
4.330540180206299,0.13,-0.03,0.02,0.13
4.340510129928589,-0.22,-0.03,-0.03,0.22
4.350452184677124,-0.48,-0.04,0.02,0.48
4.3605170249938965,-0.47,-0.02,-0.08,0.47
4.371186256408691,-0.16,0.0,0.06,0.17
4.381355285644531,0.27,0.0,0.03,0.27
4.39106011390686,0.52,0.02,-0.12,0.53
4.418305158615112,0.49,0.02,0.01,0.49
4.42008113861084,0.25,0.01,-0.09,0.26
4.4214982986450195,-0.06,0.0,-0.12,0.13
4.430994987487793,-0.34,0.0,-0.05,0.34
4.440995216369629,-0.42,-0.01,-0.06,0.42
4.451160192489624,-0.2,-0.01,-0.01,0.2
4.4611451625823975,0.19,0.0,-0.03,0.19
4.4714601039886475,0.46,0.01,0.05,0.46
4.481647968292236,0.5,0.0,0.22,0.54
4.491505146026611,0.33,-0.01,0.15,0.36
4.523048162460327,0.02,-0.02,0.04,0.04
4.524883270263672,-0.25,-0.03,0.06,0.25
4.526267051696777,-0.41,-0.04,0.03,0.41
4.531361103057861,-0.3,-0.05,0.02,0.3
4.541259288787842,0.04,-0.04,-0.01,0.05
4.552011013031006,0.35,-0.01,-0.08,0.35
4.561549186706543,0.46,0.02,0.02,0.46
4.571859121322632,0.35,0.07,0.18,0.39
4.581920146942139,0.1,0.04,-0.19,0.21
4.591907024383545,-0.2,0.07,-0.24,0.32
4.625403165817261,-0.35,0.08,-0.14,0.38
4.627248287200928,-0.3,0.05,-0.23,0.38
4.628437042236328,-0.07,0.02,-0.04,0.08
4.6316399574279785,0.23,-0.04,0.11,0.25
4.641617298126221,0.41,-0.06,0.03,0.41
4.6519880294799805,0.39,-0.1,0.2,0.44
4.661938190460205,0.15,-0.16,0.29,0.36
4.672198295593262,-0.13,-0.17,0.03,0.21
4.682185173034668,-0.32,-0.13,0.07,0.35
4.692183971405029,-0.29,-0.11,0.02,0.31
4.721704959869385,-0.12,-0.05,-0.05,0.13
4.723546028137207,0.13,0.01,0.09,0.15
4.724930286407471,0.36,0.05,0.01,0.36
4.732075214385986,0.4,0.08,-0.14,0.43
4.741950035095215,0.24,0.06,-0.08,0.26
4.752480983734131,0.0,0.0,-0.1,0.1
4.762861251831055,-0.15,-0.03,-0.34,0.37
4.772531986236572,-0.14,-0.23,-0.2,0.33
4.782685279846191,-0.29,-0.19,1.13,1.18
4.792555093765259,0.1,-0.1,0.06,0.15
4.822072982788086,0.37,0.12,-0.14,0.41
4.823882102966309,0.42,0.17,-0.02,0.45
4.825329303741455,0.27,0.21,-0.54,0.63
