,5,69.25,68.95,129
6305,51.06,50.97,231
6328,52.31,51.43,236
6351,51.97,51.88,241
6374,53.32,52.37,245
6397,53.38,53.00,248
6420,53.81,53.38,250
6443,54.27,53.80,252
6466,55.15,54.38,254
6489,55.59,55.02,254
6511,56.75,55.75,254
6535,56.73,56.38,254
6557,55.71,56.28,252
6580,56.37,56.13,250
6603,56.69,56.38,248
6626,57.81,56.94,245
6648,57.13,57.28,241
6672,58.59,57.65,236
6694,58.19,58.13,232
6717,58.65,58.31,226
6740,63.21,59.99,220
6763,57.51,60.22,213
6786,58.57,58.82,206
6809,57.38,58.28,199
6832,57.80,57.84,191
6854,57.31,57.65,183
6878,55.33,56.80,175
6900,54.27,55.52,166
6923,53.56,54.49,158
6946,52.75,53.63,149
6969,51.97,52.82,139
6991,50.84,51.91,131
7015,50.23,51.03,121
7037,49.29,50.22,112
7060,48.33,49.31,103
7084,48.00,48.58,94
7105,46.45,47.71,86
7127,45.41,46.57,77
7149,44.33,45.48,69
7171,42.14,44.04,62
7192,41.54,42.63,55
7215,41.23,41.83,47
7236,38.64,40.62,41
7258,37.49,38.98,35
7280,36.87,37.83,29
7302,36.29,37.03,23
7323,34.28,35.91,19
7346,33.34,34.57,14
7367,31.37,33.15,10
7389,30.84,31.84,7
7410,30.17,30.99,5
7431,29.16,30.14,2
7451,28.65,29.35,1
7473,30.25,29.41,0
7493,25.49,28.42,0
7514,24.27,26.15,0
7535,23.31,24.64,0
7556,21.87,23.33,1
7576,20.56,21.97,3
7598,19.08,20.59,5
7618,17.00,18.96,8
7639,15.04,17.07,11
7660,13.83,15.38,15
7683,12.96,14.11,20
7704,11.64,12.95,25
7726,11.86,12.18,30
7748,10.73,11.61,36
7770,11.06,11.15,43
7791,12.31,11.49,49
7814,12.76,12.16,57
7835,13.96,12.93,64
7857,15.22,13.99,72
7879,17.12,15.39,80
7901,18.37,16.90,88
7922,20.15,18.41,96
7945,21.81,20.06,105
7967,23.48,21.71,114
7990,25.59,23.52,123
8013,27.97,25.61,132
8036,27.64,27.01,141
8058,29.09,27.88,150
8082,31.06,29.29,159
8104,31.24,30.48,168
8128,32.36,31.33,177
8151,40.22,34.51,185
8173,33.63,36.06,193
8197,34.90,34.91,201
8219,35.71,35.16,208
8242,38.52,36.41,215
8265,39.79,38.17,221
8288,38.07,38.65,227
8310,38.59,38.44,232
8334,38.95,38.65,238
8356,40.02,39.19,242
8379,41.16,40.09,245
8402,45.02,42.01,249
8425,42.39,43.10,251
8448,44.46,43.31,253
8471,42.83,43.52,254
8494,43.26,43.21,254
8516,44.46,43.63,254
8540,45.09,44.36,253
8562,44.65,44.69,252
8585,46.19,45.16,250
8608,45.47,45.59,247
8631,46.68,45.90,244
8653,47.37,46.62,240
8677,48.13,47.34,235
8699,47.77,47.73,230
8722,49.58,48.33,225
8745,50.30,49.36,219
8768,50.61,50.06,212
8791,54.14,51.54,205
8814,53.89,53.13,197
