time,ax,ay,az,modulus
8.319965124130249,-0.05,-0.03,0.15,0.16
8.321753978729248,-0.06,-0.01,0.22,0.22
8.32366394996643,0.02,-0.01,0.23,0.23
8.333749055862427,0.07,-0.01,0.06,0.09
8.343676090240479,0.02,-0.02,0.05,0.05
8.354120969772339,-0.04,-0.03,0.24,0.24
8.364023923873901,-0.01,-0.05,0.35,0.35
8.374214887619019,0.04,-0.07,-0.05,0.09
8.384306192398071,0.12,-0.06,0.02,0.13
8.394672155380249,0.17,-0.06,0.15,0.23
8.425770044326782,-0.04,0.02,-0.28,0.28
8.42764401435852,-0.32,0.06,-0.3,0.44
8.429015874862671,-0.23,0.02,0.61,0.65
8.434123992919922,0.23,0.03,-0.03,0.23
8.44394302368164,0.48,0.06,-1.1,1.2
8.454653024673462,0.26,0.03,-0.22,0.34
8.464339971542358,0.02,-0.02,0.68,0.68
8.474509000778198,0.19,-0.01,0.1,0.21
8.484663009643555,0.58,-0.04,-0.54,0.79
8.494997024536133,4.02,-0.42,-2.7,4.86
8.525768041610718,10.24,-1.0,4.55,11.24
8.527634859085083,-5.41,-0.51,16.45,17.32
8.529042959213257,1.01,0.39,-6.38,6.47
8.534425020217896,2.58,-0.41,-16.96,17.16
8.544336080551147,2.99,1.06,-13.91,14.26
8.554936170578003,-3.08,-0.65,7.48,8.11
8.564616918563843,-4.37,-3.84,-1.35,5.97
8.574895143508911,-6.58,1.83,0.75,6.87
8.584969997406006,-4.18,4.02,-7.42,9.41
8.594982862472534,0.61,0.01,-9.4,9.41
8.626829862594604,1.21,-2.64,-4.91,5.7
8.6287260055542,-1.23,-0.39,6.9,7.01
8.630109071731567,-8.03,2.83,22.97,24.49
8.63478398323059,15.32,2.99,-18.05,23.86
8.644713163375854,1.79,-0.24,-12.4,12.53
8.655295133590698,-0.06,0.42,-6.41,6.42
8.66518497467041,-3.89,-2.25,14.95,15.61
8.675312995910645,-10.32,0.43,20.95,23.35
8.685426950454712,-0.24,3.31,-15.53,15.88
8.69528317451477,0.02,0.92,-18.12,18.14
8.724269151687622,4.97,-1.53,-5.16,7.32
8.726176977157593,5.37,-4.19,22.26,23.27
8.72757887840271,-2.71,1.33,6.9,7.53
8.735095977783203,0.19,-1.4,-5.53,5.7
8.745012998580933,0.91,0.52,-1.64,1.94
8.755787134170532,-0.07,1.21,-8.47,8.55
8.765578985214233,-0.58,-1.49,-4.68,4.94
8.77571988105774,-4.24,-0.88,13.56,14.23
8.785693883895874,0.75,-1.9,7.86,8.12
8.795647859573364,6.11,0.59,-9.57,11.36
8.824388980865479,-1.6,-0.57,-5.61,5.86
8.826313018798828,-2.99,-0.65,4.43,5.38
8.827714204788208,-4.15,-0.36,10.3,11.11
8.835493087768555,-0.5,-0.8,-3.87,3.98
8.845471143722534,2.78,-0.08,-7.43,7.93
8.856005907058716,2.35,1.03,-1.9,3.19
8.86597204208374,0.92,0.61,2.15,2.41
8.876083135604858,-0.17,0.47,0.29,0.57
8.886213064193726,-1.06,0.66,-2.72,2.99
8.896080017089844,-1.12,0.47,-3.56,3.76
8.926894903182983,-1.64,0.22,2.3,2.83
8.928777933120728,-0.39,0.74,6.91,6.96
8.930177927017212,3.74,-0.07,-6.0,7.07
8.935888051986694,0.26,0.5,-3.81,3.85
8.945865869522095,-0.74,-0.25,6.26,6.3
8.956407070159912,-0.95,-0.09,-0.15,0.96
8.966418027877808,-0.82,0.03,-3.08,3.18
8.976402997970581,0.26,-0.52,2.14,2.21
8.986497163772583,0.47,-0.41,1.31,1.45
8.996937990188599,0.65,-0.48,-1.18,1.43
9.0279381275177,0.06,-0.22,0.5,0.54
9.02975606918335,-1.2,-0.42,0.95,1.58
9.031054019927979,-0.67,-0.4,0.11,0.78
9.036346197128296,0.04,-0.22,-0.59,0.63
9.046295881271362,0.73,-0.16,-0.29,0.8
9.056809186935425,0.73,-0.07,0.42,0.84
9.066921949386597,0.16,0.17,0.11,0.25
9.076584100723267,-0.33,0.21,-0.45,0.59
9.086951971054077,-0.59,0.29,-0.51,0.83
9.096695184707642,-0.42,0.33,0.04,0.53
9.128411054611206,0.48,0.31,-0.01,0.57
9.130353212356567,0.91,0.25,-1.24,1.55
9.13167405128479,0.18,0.21,0.07,0.28
9.136743068695068,-0.38,0.09,1.03,1.1
9.146464109420776,-0.52,0.05,-0.29,0.59
9.15717601776123,-0.31,-0.07,-0.07,0.32
9.16725206375122,0.13,-0.21,0.37,0.44
9.177129030227661,0.46,-0.22,-0.23,0.55
9.187294006347656,0.16,-0.22,0.11,0.29
9.197630167007446,-0.18,-0.26,0.34,0.46
9.228750944137573,-0.4,-0.19,-0.16,0.47
9.230683088302612,-0.36,-0.18,0.17,0.43
9.231986999511719,0.08,-0.17,0.25,0.31
9.237160921096802,0.41,-0.08,-0.26,0.49
9.246932983398438,0.28,0.0,0.03,0.28
9.257612943649292,-0.07,0.1,0.16,0.2
9.267613172531128,-0.27,0.15,-0.2,0.36
9.27745008468628,-0.23,0.19,-0.2,0.35
9.287678003311157,0.04,0.19,-0.09,0.21
9.297888040542603,0.33,0.15,-0.19,0.4
9.329071998596191,0.28,0.11,-0.05,0.3
9.330885171890259,-0.01,0.05,0.11,0.12
9.332182168960571,-0.24,-0.01,0.0,0.24
9.33749508857727,-0.27,-0.06,0.0,0.27
9.347279071807861,-0.06,-0.12,0.08,0.15
9.357943058013916,0.19,-0.13,-0.02,0.23
9.36791706085205,0.2,-0.14,0.0,0.24
9.377933979034424,0.0,-0.14,0.14,0.19
9.388086080551147,-0.19,-0.12,0.09,0.24
9.397691011428833,-0.21,-0.11,0.06,0.24
9.42879319190979,-0.05,-0.1,0.06,0.12
9.430881977081299,0.18,-0.05,-0.06,0.19
9.432193040847778,0.23,0.0,-0.04,0.23
9.437746047973633,0.07,0.05,0.07,0.11
9.44763708114624,-0.09,0.1,0.04,0.14
9.458311080932617,-0.12,0.13,-0.08,0.19
9.468395948410034,0.0,0.12,-0.12,0.16
9.47835898399353,0.14,0.09,-0.08,0.18
9.488453149795532,0.15,0.06,-0.02,0.16
9.498334169387817,0.03,0.02,0.03,0.04
9.527966022491455,-0.11,-0.01,-0.01,0.11
9.529876947402954,-0.17,-0.06,0.0,0.18
9.531190156936646,-0.09,-0.1,0.04,0.14
9.538228988647461,0.05,-0.12,0.08,0.15
9.548031091690063,0.1,-0.11,-0.05,0.15
9.5586678981781,0.02,-0.11,-0.04,0.11
9.568502187728882,-0.12,-0.09,0.07,0.16
9.57846713066101,-0.15,-0.06,-0.02,0.16
9.588842153549194,-0.06,-0.02,-0.03,0.06
9.598598003387451,0.07,0.01,0.01,0.07
9.630523920059204,0.14,0.04,0.05,0.15
9.632282972335815,0.09,0.06,0.02,0.1
9.633602857589722,-0.01,0.05,-0.05,0.07
9.638622999191284,-0.06,0.06,-0.1,0.13
9.648268938064575,-0.03,0.03,-0.06,0.07
9.65901494026184,0.06,0.01,0.07,0.09
9.668992042541504,0.13,0.0,0.07,0.14
9.678952932357788,0.1,-0.01,0.06,0.11
9.689166069030762,-0.02,-0.04,0.02,0.04
9.699143171310425,-0.11,-0.06,-0.02,0.12
9.730857133865356,-0.11,-0.06,0.0,0.12
9.732322931289673,-0.03,-0.06,0.08,0.1
9.733586072921753,0.05,-0.06,0.07,0.1
9.738989114761353,0.07,-0.05,-0.09,0.12
9.748792886734009,-0.03,-0.04,-0.03,0.05
9.759483098983765,-0.12,-0.02,-0.06,0.13
9.769484996795654,-0.1,0.0,-0.09,0.13
9.779278039932251,0.0,0.01,-0.02,0.02
9.78957200050354,0.09,0.03,0.0,0.09
9.799430131912231,0.12,0.02,0.01,0.12
9.831531047821045,0.04,0.03,0.03,0.05
9.833250045776367,-0.05,0.02,0.04,0.06
9.834562063217163,-0.07,0.01,-0.02,0.07
9.839323997497559,-0.02,-0.01,-0.01,0.02
9.849255084991455,0.05,-0.02,0.11,0.12
9.85982608795166,0.07,-0.02,0.07,0.1
9.869773149490356,0.02,-0.04,0.07,0.08
9.879724025726318,-0.07,-0.03,0.04,0.08
9.889687061309814,-0.1,-0.04,-0.03,0.11
9.899819135665894,-0.06,-0.04,-0.03,0.07
9.931689977645874,0.0,-0.04,-0.03,0.05
9.933412075042725,0.06,-0.01,-0.07,0.09
9.934844017028809,0.03,-0.02,-0.04,0.05
9.939486980438232,-0.03,0.01,0.05,0.05
9.949618101119995,-0.04,0.01,-0.06,0.07
9.959773063659668,0.0,0.0,0.02,0.02
9.970083951950073,0.05,0.01,-0.06,0.07
9.980010986328125,0.08,0.01,-0.06,0.1
9.990226030349731,0.04,0.01,-0.01,0.04
10.000285863876343,-0.01,0.01,0.01,0.01
10.029170989990234,-0.01,0.01,0.05,0.05
10.030848979949951,-0.01,0.0,-0.05,0.05
10.031933069229126,0.01,0.0,-0.03,0.03
10.040050029754639,-0.02,-0.01,-0.05,0.05
10.049997091293335,-0.03,-0.01,0.02,0.03
10.060460090637207,-0.01,-0.02,0.03,0.03
10.070474863052368,-0.02,-0.02,0.02,0.03
10.080463171005249,-0.03,-0.02,0.03,0.04
10.090503931045532,-0.04,-0.03,-0.04,0.06
10.101144075393677,-0.04,-0.05,0.01,0.06
10.131813049316406,-0.06,-0.04,0.0,0.07
10.133704900741577,-0.05,-0.03,-0.02,0.06
10.135101079940796,-0.02,-0.03,0.07,0.07
10.140422105789185,0.0,-0.01,0.03,0.03
10.150408029556274,-0.05,0.01,0.0,0.05
10.160897970199585,-0.1,0.0,0.08,0.12
10.170870065689087,-0.05,0.0,0.0,0.05
10.180684089660645,-0.03,0.0,-0.14,0.14
10.190990209579468,-0.05,-0.01,-0.03,0.05
10.201400995254517,-0.03,-0.01,0.1,0.1
10.232660055160522,0.05,0.0,0.05,0.07
10.234501123428345,0.04,0.0,-0.01,0.04
10.235813856124878,-0.05,-0.01,0.02,0.05
10.240684986114502,-0.1,-0.03,-0.01,0.1
10.250740051269531,-0.1,-0.03,-0.01,0.1
10.261260986328125,-0.09,-0.01,-0.03,0.09
10.271336078643799,-0.07,-0.01,-0.05,0.08
10.281057119369507,-0.03,-0.01,0.04,0.05
10.291399002075195,0.02,0.0,0.02,0.02
10.301915884017944,0.02,0.0,-0.08,0.08
10.332705020904541,-0.03,0.0,-0.01,0.03
10.334450960159302,-0.08,-0.01,0.02,0.08
10.335819959640503,-0.05,-0.03,0.02,0.06
10.34099006652832,0.0,-0.01,-0.09,0.09
10.351425886154175,0.02,0.0,-0.04,0.04
10.361447095870972,0.0,0.01,0.08,0.08
10.371816873550415,-0.02,0.02,0.03,0.04
10.381459951400757,-0.01,0.02,-0.07,0.07
10.391769170761108,-0.01,0.02,0.02,0.03
10.402332067489624,-0.02,0.01,-0.03,0.03
10.434444189071655,-0.04,-0.01,-0.03,0.05
10.435930013656616,-0.07,-0.04,0.03,0.08
10.437491178512573,-0.09,-0.03,-0.04,0.1
10.441457986831665,-0.1,-0.04,-0.01,0.1
10.451565980911255,-0.06,-0.03,0.13,0.14
10.461952924728394,0.01,-0.03,-0.02,0.03
10.471999883651733,0.01,-0.01,-0.13,0.13
10.481783151626587,-0.04,-0.01,0.06,0.07
10.492480993270874,-0.06,0.0,0.1,0.11
10.502376079559326,-0.05,0.01,-0.04,0.06
10.531244039535522,-0.05,0.01,-0.06,0.07
10.532865047454834,-0.05,-0.01,0.12,0.13
10.53405213356018,-0.02,-0.02,0.07,0.07
10.541884183883667,0.03,0.0,-0.12,0.12
10.55179500579834,0.03,-0.01,-0.01,0.03
10.561806917190552,0.01,-0.02,0.12,0.12
10.572485208511353,0.02,-0.01,0.03,0.03
10.582171201705933,-0.01,-0.01,-0.07,0.07
10.592375993728638,-0.06,-0.02,-0.01,0.06
10.602583169937134,-0.08,-0.04,0.13,0.15
10.632066011428833,-0.05,-0.04,0.1,0.11
10.63386607170105,-0.03,-0.03,-0.15,0.15
10.635240077972412,-0.03,-0.05,0.06,0.08
10.642117977142334,0.0,-0.05,0.26,0.26
10.652393102645874,0.04,-0.03,-0.05,0.07
10.662530183792114,0.04,-0.02,-0.13,0.13
10.672905206680298,-0.02,-0.02,0.02,0.03
10.682599067687988,-0.08,-0.01,0.03,0.08
10.692838907241821,-0.08,-0.01,0.04,0.09
10.703333139419556,-0.01,0.0,0.13,0.13
10.736064195632935,0.07,0.01,-0.02,0.07
10.7379150390625,0.07,0.02,-0.22,0.23
10.739197015762329,0.05,0.01,0.11,0.12
10.742439031600952,0.04,-0.03,0.21,0.21
10.752713918685913,-0.02,-0.01,-0.2,0.2
10.762507200241089,-0.11,-0.02,-0.04,0.11
10.773306131362915,-0.17,-0.04,0.13,0.21
10.783010005950928,-0.13,-0.04,0.11,0.17
10.79312801361084,0.01,-0.04,0.04,0.05
10.803359031677246,0.12,-0.03,-0.09,0.15
10.834540128707886,0.12,-0.01,-0.12,0.17
10.83627200126648,0.05,-0.01,0.09,0.1
10.83759617805481,0.01,-0.02,0.1,0.1
10.842868089675903,-0.01,0.0,-0.1,0.1
10.852990865707397,-0.02,-0.02,-0.1,0.1
10.863205194473267,-0.02,-0.02,0.02,0.03
10.873565912246704,0.01,-0.01,0.12,0.12
10.88319706916809,0.04,0.0,0.02,0.04
10.89352011680603,0.05,0.0,-0.02,0.05
10.90417218208313,0.07,-0.01,0.12,0.13
10.934378862380981,0.07,0.0,0.01,0.07
10.936101198196411,0.07,-0.01,-0.1,0.12
10.937385082244873,0.02,-0.02,0.02,0.03
10.943221092224121,-0.05,-0.01,0.03,0.05
10.953409910202026,-0.08,-0.03,0.07,0.11
10.963699102401733,-0.04,-0.03,0.08,0.09
10.97403597831726,0.02,-0.01,-0.16,0.16
10.983813047409058,0.02,-0.03,-0.09,0.09
10.993913888931274,0.02,-0.02,0.13,0.13
11.004523038864136,0.03,-0.01,0.02,0.03
11.035480976104736,0.03,0.0,-0.07,0.07
11.037246942520142,0.01,-0.02,-0.03,0.03
11.038649082183838,0.01,-0.02,0.06,0.06
11.043591976165771,0.03,-0.01,0.03,0.04
11.053709983825684,0.05,-0.01,0.0,0.05
11.06404709815979,0.08,-0.02,0.09,0.12
11.074371099472046,0.07,0.0,0.01,0.07
11.084248065948486,0.04,0.0,-0.1,0.1
11.09424614906311,0.03,0.0,0.07,0.07
11.104758024215698,0.0,0.0,0.02,0.02
11.135889053344727,-0.03,-0.01,0.01,0.03
11.137758016586304,0.0,-0.03,0.16,0.16
11.139139890670776,0.1,-0.04,0.11,0.15
11.1439790725708,0.21,-0.03,-0.15,0.25
11.154145956039429,0.29,-0.03,-0.04,0.29
11.164405107498169,0.42,-0.05,0.36,0.55
11.174646139144897,0.6,-0.05,0.19,0.63
11.184728860855103,0.63,0.01,-0.16,0.65
11.19477915763855,0.86,-0.04,0.25,0.89
11.205229997634888,5.34,-0.77,-4.27,6.88
11.235658884048462,15.06,-1.02,7.17,16.71
11.237555027008057,-8.15,-1.02,27.7,28.89
11.238893032073975,2.1,0.6,-7.0,7.33
11.24434208869934,4.24,-1.44,-22.47,22.91
11.25449800491333,4.68,0.59,-19.3,19.86
11.264785051345825,6.68,2.57,-6.25,9.5
11.27521300315857,-8.47,-2.96,15.49,17.9
11.285101175308228,4.03,-1.89,-14.91,15.56
11.294955015182495,-2.8,0.01,-6.18,6.78
11.305060148239136,-1.69,1.98,-13.87,14.11
11.335646867752075,-3.52,2.81,-3.33,5.6
11.337581872940063,-2.9,1.58,-6.79,7.55
11.338963031768799,-3.38,0.83,2.71,4.41
11.344649076461792,-9.15,-0.12,13.02,15.91
11.354879140853882,-7.63,1.0,-1.5,7.84
11.364757061004639,-4.22,1.67,-10.56,11.49
11.37569808959961,-3.14,0.97,-9.55,10.09
11.385462045669556,21.42,-3.52,-25.05,33.14
11.396169900894165,7.5,-1.44,27.32,28.36
11.40549111366272,-1.45,-0.67,23.6,23.65
11.435371160507202,7.6,-1.22,-7.79,10.95
11.437231063842773,0.47,0.81,-7.21,7.27
11.438569068908691,1.66,0.18,-13.19,13.29
11.445044040679932,1.35,0.25,-11.88,11.95
11.455279111862183,-3.77,-0.36,4.27,5.7
11.465471029281616,-6.94,-3.19,1.45,7.77
11.475748062133789,-4.8,1.38,-8.94,10.24
11.485870122909546,-3.75,3.59,6.21,8.09
11.495644092559814,-0.55,-0.75,-5.5,5.57
11.506553888320923,-0.96,-1.24,-9.02,9.15
11.534367084503174,-0.85,0.08,2.42,2.56
11.536282062530518,4.88,0.49,15.45,16.2
11.537680864334106,10.51,-0.12,-12.14,16.05
11.545425176620483,-1.59,0.94,-6.54,6.79
11.55570387840271,1.43,-1.42,1.74,2.66
11.565566062927246,-6.44,0.4,8.85,10.95
11.576075077056885,-3.01,1.38,-2.36,4.06
11.586114168167114,0.98,0.04,-9.3,9.35
11.596034049987793,0.07,-0.91,0.03,0.91
11.606287002563477,-6.47,0.58,16.28,17.52
11.636010885238647,2.29,-0.41,1.33,2.67
11.637814998626709,8.89,0.69,-15.05,17.49
11.639242887496948,-2.26,-0.14,-5.78,6.2
11.645883083343506,-3.42,-1.1,11.67,12.21
11.655999898910522,-5.15,0.58,14.83,15.7
11.666154146194458,0.07,-0.47,-10.46,10.47
11.676594972610474,1.32,0.65,-14.15,14.22
11.686511993408203,4.24,-0.05,-7.68,8.77
11.696437120437622,-0.55,-0.64,16.98,17.0
11.706655979156494,-1.35,0.01,5.7,5.85
11.738394021987915,1.08,0.36,-7.44,7.52
11.74028205871582,-0.05,0.22,-5.32,5.32
11.741688013076782,-1.03,-0.28,-1.83,2.11
11.746201038360596,-2.79,-0.03,9.62,10.01
11.756439924240112,1.96,-0.16,2.1,2.87
11.766660928726196,3.18,0.01,-8.39,8.97
11.776997089385986,-1.14,0.19,2.54,2.79
11.786962032318115,-0.76,-0.14,5.16,5.21
11.79677414894104,-0.51,0.31,-5.29,5.32
11.807056188583374,-0.68,0.05,-0.24,0.72
11.838197946548462,0.65,-0.18,4.53,4.57
11.840079069137573,1.31,0.07,-3.53,3.76
11.841464042663574,0.52,0.07,-0.98,1.11
11.84657907485962,-0.51,-0.17,2.01,2.08
11.856763124465942,-1.08,-0.06,-1.02,1.48
11.867043018341064,-0.8,-0.11,0.43,0.91
11.877217054367065,0.45,-0.22,-0.02,0.5
11.887234926223755,0.83,-0.09,-1.28,1.52
11.897176027297974,0.34,-0.05,0.75,0.82
11.907850980758667,-0.16,0.01,0.45,0.47
11.939448118209839,-0.57,0.11,-0.57,0.81
11.941334962844849,-0.59,0.08,0.28,0.65
11.942723035812378,0.05,0.06,0.25,0.26
11.946868181228638,0.73,0.04,-0.32,0.79
11.95720100402832,0.59,0.07,-0.07,0.59
11.967376947402954,-0.01,0.04,0.44,0.44
11.977443933486938,-0.4,0.02,-0.04,0.4
11.987488031387329,-0.46,0.01,-0.25,0.52
11.997345209121704,-0.09,-0.07,0.19,0.22
12.007632970809937,0.42,-0.08,-0.13,0.44
12.03836989402771,0.49,-0.07,-0.19,0.53
12.040255069732666,0.14,-0.07,0.14,0.21
12.04155707359314,-0.33,-0.07,-0.03,0.33
12.045983076095581,-0.41,-0.07,-0.12,0.43
12.056128978729248,-0.12,-0.11,0.04,0.16
12.066215991973877,0.33,-0.11,-0.03,0.34
12.0766441822052,0.5,-0.07,-0.02,0.5
12.086698055267334,0.23,-0.03,0.14,0.27
12.096676111221313,-0.1,0.02,0.1,0.14
12.10682201385498,-0.24,0.08,-0.02,0.25
12.132939100265503,-0.08,0.09,0.09,0.15
12.13475489616394,0.28,0.09,0.04,0.29
12.13640308380127,0.43,0.1,-0.13,0.46
12.146456956863403,0.2,0.08,0.04,0.21
12.156832933425903,-0.15,0.04,0.11,0.19
12.166988134384155,-0.34,0.01,-0.08,0.34
12.177000045776367,-0.25,-0.06,-0.03,0.25
12.186909914016724,0.04,-0.12,-0.07,0.14
12.196899175643921,0.18,-0.12,-0.16,0.26
12.207617998123169,0.04,-0.12,-0.03,0.13
12.237243890762329,-0.21,-0.1,0.05,0.23
12.23907208442688,-0.35,-0.09,-0.05,0.36
12.24046802520752,-0.25,-0.07,0.0,0.25
12.246698141098022,0.04,-0.05,-0.01,0.06
12.25695013999939,0.25,-0.02,-0.05,0.25
12.267343997955322,0.2,0.0,0.12,0.23
12.277228116989136,0.03,0.03,0.12,0.12
12.287239074707031,-0.06,0.05,0.03,0.08
12.297270059585571,0.0,0.06,0.01,0.06
12.340228080749512,0.31,0.03,0.06,0.31
12.342186212539673,0.27,0.02,0.05,0.27
12.343597173690796,0.08,0.0,0.08,0.11
12.345707178115845,-0.07,-0.01,-0.01,0.07
12.352596998214722,-0.1,-0.05,0.0,0.11
12.362451076507568,0.01,-0.07,0.0,0.07
12.372655153274536,0.1,-0.09,-0.02,0.13
12.38272213935852,0.08,-0.1,0.0,0.12
12.393029928207397,-0.05,-0.09,-0.01,0.1
12.403011083602905,-0.17,-0.09,-0.02,0.19
12.438374996185303,-0.17,-0.08,-0.01,0.18
12.440113067626953,-0.05,-0.06,0.0,0.07
12.441524982452393,0.09,-0.02,-0.02,0.09
12.443586111068726,0.12,0.02,0.01,0.12
12.4529550075531,0.02,0.05,0.07,0.08
12.462671041488647,-0.06,0.07,0.01,0.09
12.473191022872925,-0.07,0.08,-0.01,0.1
12.48306918144226,0.01,0.07,-0.04,0.08
12.493292093276978,0.1,0.05,-0.05,0.12
12.50348687171936,0.12,0.04,-0.03,0.13
12.53878903388977,0.03,0.01,-0.04,0.05
12.540644884109497,-0.07,-0.01,-0.04,0.08
12.541966199874878,-0.11,-0.05,-0.06,0.13
12.543963193893433,-0.06,-0.08,-0.05,0.11
12.553201913833618,0.02,-0.1,-0.05,0.11
12.562993049621582,0.05,-0.1,-0.03,0.11
12.573867082595825,0.0,-0.08,-0.02,0.08
12.583510160446167,-0.06,-0.06,0.02,0.08
12.5937020778656,-0.06,-0.04,0.07,0.1
12.603723049163818,0.03,-0.02,0.06,0.06
12.635256052017212,0.14,-0.01,0.01,0.14
12.63712191581726,0.17,0.01,-0.01,0.17
12.638519048690796,0.12,0.03,0.07,0.14
12.643341064453125,0.05,0.05,0.05,0.08
12.653616189956665,0.04,0.06,0.02,0.07
12.66386103630066,0.07,0.05,0.02,0.08
12.674283981323242,0.11,0.03,0.01,0.11
12.684010982513428,0.1,0.02,-0.03,0.1
12.694096088409424,0.01,0.0,-0.05,0.05
12.704167127609253,-0.1,-0.02,0.01,0.1
12.741387128829956,-0.14,-0.03,-0.05,0.15
12.743219137191772,-0.11,-0.06,-0.02,0.12
12.744609117507935,-0.07,-0.09,0.0,0.11
12.746598958969116,-0.05,-0.11,0.01,0.12
12.753843069076538,-0.08,-0.11,0.02,0.13
12.763726949691772,-0.12,-0.09,-0.02,0.15
12.774627923965454,-0.11,-0.07,0.04,0.13
12.78427004814148,-0.04,-0.03,0.06,0.07
12.794353008270264,0.04,0.01,0.03,0.05
12.804465055465698,0.12,0.04,0.05,0.13
12.83777403831482,0.09,0.06,0.01,0.1
12.839635133743286,0.05,0.06,0.02,0.08
12.840946912765503,0.01,0.06,0.03,0.06
12.844122171401978,-0.45,0.08,-0.97,1.07
12.85428786277771,-0.56,0.02,0.98,1.12
12.864206075668335,0.59,-0.08,0.81,1.0
12.875030040740967,0.75,0.03,-2.48,2.59
12.884703874588013,-0.21,0.0,0.78,0.8
12.894805192947388,-0.46,-0.11,1.32,1.4
12.904844045639038,-0.14,-0.01,-1.07,1.07
12.939537048339844,0.07,-0.07,-0.34,0.35
12.941418886184692,-0.07,-0.08,0.27,0.29
12.942831993103027,-0.16,-0.06,0.22,0.27
12.944997072219849,-0.18,-0.04,-0.15,0.23
12.954675912857056,-0.08,-0.03,0.34,0.35
12.96450400352478,0.1,-0.04,0.18,0.2
12.975505113601685,0.02,0.01,-0.5,0.5
12.985132932662964,-0.15,0.03,0.09,0.17
12.995177030563354,-0.15,0.01,0.47,0.49
13.005276918411255,0.0,0.05,-0.21,0.21
13.042760133743286,0.03,0.06,-0.35,0.35
13.044651985168457,0.0,0.04,0.12,0.12
13.046047925949097,-0.06,0.02,0.13,0.14
13.048103094100952,-0.06,0.01,-0.16,0.17
13.05521297454834,-0.05,-0.02,0.02,0.05
13.065001010894775,-0.04,-0.06,-0.01,0.07
13.075289011001587,-0.08,-0.05,-0.13,0.16
13.085515022277832,-0.09,-0.07,0.0,0.11
13.095555067062378,-0.03,-0.08,0.29,0.3
13.105631113052368,0.07,-0.07,0.11,0.14
13.13885498046875,0.14,-0.06,-0.12,0.19
13.140793085098267,0.1,-0.05,0.0,0.11
13.142165899276733,0.03,-0.01,0.11,0.11
13.145202875137329,0.02,0.0,0.06,0.06
13.155444860458374,0.02,0.03,0.03,0.04
13.1653311252594,0.02,0.04,0.0,0.04
13.175981998443604,0.01,0.04,-0.1,0.1
13.185909986495972,0.0,0.03,0.03,0.04
13.195816993713379,0.01,0.03,0.11,0.11
13.205990076065063,0.04,0.0,-0.06,0.07
13.241332054138184,0.05,-0.01,0.0,0.05
13.243175029754639,-0.01,-0.03,0.0,0.03
13.244505167007446,-0.09,-0.04,-0.1,0.14
13.24641489982605,-0.15,-0.04,0.06,0.16
13.255994081497192,-0.14,-0.07,0.26,0.3
13.265807867050171,-0.09,-0.06,0.02,0.1
13.27603006362915,-0.06,-0.05,-0.16,0.17
13.286429166793823,-0.06,-0.07,0.06,0.11
13.296251058578491,-0.05,-0.05,0.14,0.15
13.306337118148804,-0.01,-0.03,0.03,0.04
13.339385032653809,0.05,-0.02,0.06,0.08
13.341288089752197,0.07,0.0,-0.01,0.07
13.342654943466187,0.06,0.01,-0.09,0.1
13.345972061157227,0.02,0.02,-0.01,0.03
13.356313943862915,0.01,0.02,0.08,0.08
13.365986108779907,-0.01,0.02,-0.18,0.18
13.37668490409851,0.0,0.03,-0.09,0.09
13.386780023574829,0.11,-0.01,0.26,0.28
13.396672010421753,0.17,0.0,0.09,0.19
13.406818151473999,0.12,0.0,-0.23,0.25
13.441397905349731,-0.01,-0.03,-0.14,0.14
13.443256139755249,-0.14,-0.07,0.04,0.16
13.444659948348999,-0.17,-0.08,0.15,0.24
13.446866989135742,-0.07,-0.08,0.0,0.1
13.456679105758667,0.04,-0.06,-0.09,0.11
13.466316938400269,0.07,-0.04,-0.08,0.11
13.47667407989502,0.03,0.0,0.0,0.03
13.486879110336304,0.0,0.0,0.03,0.03
13.496870994567871,-0.03,0.01,-0.1,0.1
13.507083177566528,-0.04,0.03,-0.3,0.3
13.540396928787231,-0.06,0.02,-0.04,0.07
13.542294025421143,-0.07,-0.02,0.2,0.21
13.54366397857666,-0.03,-0.02,0.19,0.19
13.546961069107056,-0.01,-0.03,-0.06,0.06
13.557153940200806,0.02,-0.05,0.18,0.18
13.566797018051147,0.07,-0.04,0.16,0.17
13.577552080154419,0.07,-0.03,0.0,0.07
13.58736801147461,0.03,-0.03,0.1,0.1
13.597304105758667,0.01,-0.03,0.09,0.09
13.607556104660034,0.02,-0.06,0.17,0.18
13.641545057296753,0.04,-0.06,0.23,0.24
13.643320083618164,0.05,-0.04,0.02,0.06
13.644706964492798,0.03,-0.03,-0.17,0.17
13.647072076797485,0.02,-0.04,0.13,0.13
13.657379865646362,0.01,0.0,0.11,0.11
13.667155027389526,0.02,0.03,-0.27,0.27
13.677978038787842,0.04,0.03,-0.17,0.17
13.687785863876343,0.04,0.04,0.07,0.09
13.697763204574585,0.06,0.05,-0.11,0.13
13.707947015762329,0.08,0.04,-0.09,0.12
13.74233889579773,0.08,0.03,-0.09,0.12
13.743819952011108,0.02,0.02,-0.2,0.2
13.74523401260376,-0.01,0.01,-0.01,0.01
13.747428178787231,0.05,-0.01,0.05,0.07
13.757835149765015,0.12,-0.01,0.03,0.12
13.767597913742065,0.14,-0.01,-0.02,0.14
13.778148889541626,0.02,0.01,-0.17,0.17
13.788138151168823,-0.18,0.01,-0.06,0.19
